date,Ic,Inew,R,D,R_4_SIR,I_4_SIR,S_4_SIR
2021-06-03,402765.14285714284,1397.2857142857142,23364.0,12088.42857142857,35452.42857142857,367312.71428571426,9926521.857142856
2021-06-04,404045.0,1279.857142857143,23364.0,12120.285714285714,35484.28571428572,368560.71428571426,9925242.0
2021-06-05,405244.14285714284,1199.142857142857,23364.0,12153.0,35517.0,369727.14285714284,9924042.857142856
2021-06-06,406396.5714285714,1152.4285714285713,23364.0,12184.857142857143,35548.857142857145,370847.71428571426,9922890.42857143
2021-06-07,407519.4285714286,1122.857142857143,23364.0,12214.285714285714,35578.28571428572,371941.14285714284,9921767.57142857
2021-06-08,408572.4285714286,1053.0,23364.0,12244.142857142857,35608.142857142855,372964.28571428574,9920714.57142857
2021-06-09,409555.0,982.5714285714286,23364.0,12272.857142857143,35636.857142857145,373918.14285714284,9919732.0
2021-06-10,410472.0,917.0,23364.0,12299.42857142857,35663.42857142857,374808.5714285714,9918815.0
2021-06-11,411343.0,871.0,23364.0,12322.714285714286,35686.71428571428,375656.28571428574,9917944.0
2021-06-12,412178.28571428574,835.2857142857143,23364.0,12344.42857142857,35708.42857142857,376469.85714285716,9917108.714285715
2021-06-13,412973.28571428574,795.0,23364.0,12365.142857142857,35729.142857142855,377244.14285714284,9916313.714285715
2021-06-14,413721.14285714284,747.8571428571429,23364.0,12385.42857142857,35749.42857142857,377971.71428571426,9915565.857142856
2021-06-15,414387.0,665.8571428571429,23364.0,12404.57142857143,35768.57142857143,378618.4285714286,9914900.0
2021-06-16,415004.28571428574,617.2857142857143,23364.0,12423.42857142857,35787.42857142857,379216.85714285716,9914282.714285715
2021-06-17,415587.5714285714,583.2857142857143,23364.0,12441.142857142857,35805.142857142855,379782.4285714286,9913699.42857143
2021-06-18,416123.5714285714,536.0,23364.0,12460.142857142857,35824.142857142855,380299.4285714286,9913163.42857143
2021-06-19,416617.71428571426,494.14285714285717,23364.0,12478.57142857143,35842.57142857143,380775.14285714284,9912669.285714285
2021-06-20,417104.71428571426,487.0,23364.0,12496.57142857143,35860.57142857143,381244.14285714284,9912182.285714285
2021-06-21,417554.28571428574,449.57142857142856,23364.0,12514.0,35878.0,381676.28571428574,9911732.714285715
2021-06-22,417946.85714285716,392.57142857142856,23364.0,12530.57142857143,35894.57142857143,382052.28571428574,9911340.142857144
2021-06-23,418334.5714285714,387.7142857142857,23364.0,12547.285714285714,35911.28571428572,382423.28571428574,9910952.42857143
2021-06-24,418714.0,379.42857142857144,23364.0,12564.285714285714,35928.28571428572,382785.71428571426,9910573.0
2021-06-25,419083.85714285716,369.85714285714283,23364.0,12581.42857142857,35945.42857142857,383138.4285714286,9910203.142857144
2021-06-26,419451.71428571426,367.85714285714283,23364.0,12597.42857142857,35961.42857142857,383490.28571428574,9909835.285714285
2021-06-27,419817.85714285716,366.14285714285717,23364.0,12614.0,35978.0,383839.85714285716,9909469.142857144
2021-06-28,420206.14285714284,388.2857142857143,23364.0,12630.714285714286,35994.71428571428,384211.4285714286,9909080.857142856
2021-06-29,420618.4285714286,412.2857142857143,23364.0,12647.0,36011.0,384607.4285714286,9908668.57142857
2021-06-30,421047.14285714284,428.7142857142857,23364.0,12662.857142857143,36026.857142857145,385020.28571428574,9908239.857142856
2021-07-01,421515.14285714284,468.0,23364.0,12676.714285714286,36040.71428571428,385474.4285714286,9907771.857142856
