date,Ic,Inew,R,D,R_4_SIR,I_4_SIR,S_4_SIR
2021-05-13,3527800.8571428573,13171.57142857143,2127076.8571428573,84973.14285714286,2212050.0,1315750.857142857,80795962.14285715
2021-05-14,3539951.1428571427,12150.285714285714,2144520.8571428573,85178.57142857143,2229699.4285714286,1310251.7142857143,80783811.85714285
2021-05-15,3550988.4285714286,11037.285714285714,2161445.1428571427,85375.28571428571,2246820.4285714286,1304168.0,80772774.57142857
2021-05-16,3561432.0,10443.57142857143,2178076.5714285714,85564.0,2263640.5714285714,1297791.4285714286,80762331.0
2021-05-17,3571659.8571428573,10227.857142857143,2194481.0,85754.14285714286,2280235.1428571427,1291424.7142857143,80752103.14285715
2021-05-18,3581614.0,9954.142857142857,2210745.1428571427,85935.42857142857,2296680.5714285714,1284933.4285714286,80742149.0
2021-05-19,3591015.4285714286,9401.42857142857,2226549.714285714,86119.0,2312668.714285714,1278346.7142857143,80732747.57142857
2021-05-20,3599685.285714286,8669.857142857143,2242367.285714286,86296.71428571429,2328664.0,1271021.2857142857,80724077.71428572
2021-05-21,3607988.4285714286,8303.142857142857,2257885.4285714286,86479.57142857143,2344365.0,1263623.4285714286,80715774.57142857
2021-05-22,3616175.5714285714,8187.142857142857,2273441.8571428573,86661.42857142857,2360103.285714286,1256072.2857142857,80707587.42857143
2021-05-23,3624107.5714285714,7932.0,2288822.8571428573,86844.85714285714,2375667.714285714,1248439.857142857,80699655.42857143
2021-05-24,3631649.5714285714,7542.0,2303927.0,87025.28571428571,2390952.285714286,1240697.2857142857,80692113.42857143
2021-05-25,3638863.285714286,7213.714285714285,2318838.714285714,87178.85714285714,2406017.5714285714,1232845.7142857143,80684899.71428572
2021-05-26,3644875.0,6011.714285714285,2334041.5714285714,87330.42857142857,2421372.0,1223503.0,80678888.0
2021-05-27,3650031.714285714,5156.714285714285,2349174.0,87486.57142857143,2436660.5714285714,1213371.142857143,80673731.28571428
2021-05-28,3654990.0,4958.285714285715,2364235.1428571427,87637.85714285714,2451873.0,1203117.0,80668773.0
2021-05-29,3659711.714285714,4721.714285714285,2379276.1428571427,87788.14285714286,2467064.285714286,1192647.4285714286,80664051.28571428
2021-05-30,3664024.5714285714,4312.857142857143,2394667.4285714286,87934.71428571429,2482602.1428571427,1181422.4285714286,80659738.42857143
2021-05-31,3668236.8571428573,4212.285714285715,2410514.8571428573,88080.28571428571,2498595.1428571427,1169641.7142857143,80655526.14285715
2021-06-01,3672431.1428571427,4194.285714285715,2426967.4285714286,88243.0,2515210.4285714286,1157220.7142857143,80651331.85714285
2021-06-02,3676952.714285714,4521.571428571428,2443391.5714285714,88392.71428571429,2531784.285714286,1145168.4285714286,80646810.28571428
2021-06-03,3681235.285714286,4282.571428571428,2459444.0,88527.71428571429,2547971.714285714,1133263.5714285714,80642527.71428572
2021-06-04,3684915.714285714,3680.4285714285716,2475508.285714286,88647.57142857143,2564155.8571428573,1120759.857142857,80638847.28571428
2021-06-05,3688148.714285714,3233.0,2491516.714285714,88761.57142857143,2580278.285714286,1107870.4285714286,80635614.28571428
2021-06-06,3691180.0,3031.285714285714,2507355.714285714,88878.14285714286,2596233.8571428573,1094946.142857143,80632583.0
2021-06-07,3694088.285714286,2908.285714285714,2522682.5714285714,88992.71428571429,2611675.285714286,1082413.0,80629674.71428572
2021-06-08,3696913.5714285714,2825.285714285714,2537063.5714285714,89105.42857142857,2626169.0,1070744.5714285714,80626849.42857143
2021-06-09,3699501.285714286,2587.714285714286,2550859.8571428573,89207.85714285714,2640067.714285714,1059433.5714285714,80624261.71428572
2021-06-10,3701881.4285714286,2380.1428571428573,2565600.4285714286,89300.0,2654900.4285714286,1046981.0,80621881.57142857
2021-06-11,3704158.0,2276.5714285714284,2580186.1428571427,89394.42857142857,2669580.5714285714,1034577.4285714285,80619605.0
2021-06-12,3706379.8571428573,2221.8571428571427,2594927.4285714286,89489.85714285714,2684417.285714286,1021962.5714285715,80617383.14285715
2021-06-13,3708465.8571428573,2086.0,2609269.0,89577.28571428571,2698846.285714286,1009619.5714285715,80615297.14285715
2021-06-14,3710470.714285714,2004.857142857143,2623644.5714285714,89663.0,2713307.5714285714,997163.1428571428,80613292.28571428
2021-06-15,3712396.714285714,1926.0,2638637.0,89742.0,2728379.0,984017.7142857143,80611366.28571428
2021-06-16,3714065.714285714,1669.0,2653744.4285714286,89825.28571428571,2743569.714285714,970496.0,80609697.28571428
2021-06-17,3715469.4285714286,1403.7142857142858,2667551.8571428573,89910.14285714286,2757462.0,958007.4285714285,80608293.57142857
2021-06-18,3716678.285714286,1208.857142857143,2681524.714285714,89993.42857142857,2771518.1428571427,945160.1428571428,80607084.71428572
2021-06-19,3717772.4285714286,1094.142857142857,2695200.714285714,90072.42857142857,2785273.1428571427,932499.2857142857,80605990.57142857
2021-06-20,3718774.1428571427,1001.7142857142857,2708847.5714285714,90151.14285714286,2798998.714285714,919775.4285714285,80604988.85714285
2021-06-21,3719746.8571428573,972.7142857142857,2722223.0,90229.85714285714,2812452.8571428573,907294.0,80604016.14285715
2021-06-22,3720691.4285714286,944.5714285714286,2734865.1428571427,90306.28571428571,2825171.4285714286,895520.0,80603071.57142857
2021-06-23,3721573.285714286,881.8571428571429,2747376.5714285714,90370.42857142857,2837747.0,883826.2857142857,80602189.71428572
2021-06-24,3722409.1428571427,835.8571428571429,2759999.714285714,90432.85714285714,2850432.5714285714,871976.5714285715,80601353.85714285
2021-06-25,3723201.8571428573,792.7142857142857,2772425.8571428573,90491.14285714286,2862917.0,860284.8571428572,80600561.14285715
2021-06-26,3723920.8571428573,719.0,2784810.285714286,90545.0,2875355.285714286,848565.5714285715,80599842.14285715
2021-06-27,3724596.4285714286,675.5714285714286,2797283.5714285714,90597.71428571429,2887881.285714286,836715.1428571428,80599166.57142857
2021-06-28,3725253.8571428573,657.4285714285714,2809828.285714286,90650.14285714286,2900478.4285714286,824775.4285714285,80598509.14285715
2021-06-29,3725904.0,650.1428571428571,2822764.8571428573,90699.71428571429,2913464.5714285714,812439.4285714285,80597859.0
2021-06-30,3726524.4285714286,620.4285714285714,2836024.0,90750.0,2926774.0,799750.4285714285,80597238.57142857
2021-07-01,3727128.285714286,603.8571428571429,2849286.0,90796.0,2940082.0,787046.2857142857,80596634.71428572
